especie,ultimo,variacion,anterior,apertura,minimo,maximo,varMTD,varYTD,var6M,var12M,fecha,hora,cierre,timestamp,volumen
MERVAL USD,300.603,,,300.603,300.603,300.603,,,,,2020-09-17,,300.603,1600311600,0
MERVAL USD,302.142,,,302.142,302.142,302.142,,,,,2020-09-18,,302.142,1600398000,0
MERVAL USD,291.37,,,291.37,291.37,291.37,,,,,2020-09-21,,291.37,1600657200,0
MERVAL USD,277.552,,,277.552,277.552,277.552,,,,,2020-09-22,,277.552,1600743600,0
MERVAL USD,275.641,,,275.641,275.641,275.641,,,,,2020-09-23,,275.641,1600830000,0
MERVAL USD,297.033,,,297.033,297.033,297.033,,,,,2020-09-24,,297.033,1600916400,0
MERVAL USD,292.897,,,292.897,292.897,292.897,,,,,2020-09-25,,292.897,1601002800,0
MERVAL USD,293.492,,,293.492,293.492,293.492,,,,,2020-09-28,,293.492,1601262000,0
MERVAL USD,284.154,,,284.154,284.154,284.154,,,,,2020-09-29,,284.154,1601348400,0
MERVAL USD,283.288,,,283.288,283.288,283.288,,,,,2020-09-30,,283.288,1601434800,0
MERVAL USD,294.168,,,294.168,294.168,294.168,,,,,2020-10-01,,294.168,1601521200,0
MERVAL USD,299.515,,,299.515,299.515,299.515,,,,,2020-10-02,,299.515,1601607600,0
MERVAL USD,296.043,,,296.043,296.043,296.043,,,,,2020-10-05,,296.043,1601866800,0
MERVAL USD,291.38,,,291.38,291.38,291.38,,,,,2020-10-06,,291.38,1601953200,0
MERVAL USD,297.492,,,297.492,297.492,297.492,,,,,2020-10-07,,297.492,1602039600,0
MERVAL USD,296.726,,,296.726,296.726,296.726,,,,,2020-10-08,,296.726,1602126000,0
MERVAL USD,295.941,,,295.941,295.941,295.941,,,,,2020-10-09,,295.941,1602212400,0
MERVAL USD,294.329,,,294.329,294.329,294.329,,,,,2020-10-13,,294.329,1602558000,0
MERVAL USD,288.785,,,288.785,288.785,288.785,,,,,2020-10-14,,288.785,1602644400,0
MERVAL USD,286.117,,,286.117,286.117,286.117,,,,,2020-10-15,,286.117,1602730800,0
MERVAL USD,296.558,,,296.558,296.558,296.558,,,,,2020-10-16,,296.558,1602817200,0
MERVAL USD,297.934,,,297.934,297.934,297.934,,,,,2020-10-19,,297.934,1603076400,0
MERVAL USD,289.112,,,289.112,289.112,289.112,,,,,2020-10-20,,289.112,1603162800,0
MERVAL USD,286.549,,,286.549,286.549,286.549,,,,,2020-10-21,,286.549,1603249200,0
MERVAL USD,285.384,,,285.384,285.384,285.384,,,,,2020-10-22,,285.384,1603335600,0
MERVAL USD,311.038,,,311.038,311.038,311.038,,,,,2020-10-23,,311.038,1603422000,0
MERVAL USD,300.385,,,300.385,300.385,300.385,,,,,2020-10-26,,300.385,1603681200,0
MERVAL USD,287.257,,,287.257,287.257,287.257,,,,,2020-10-27,,287.257,1603767600,0
MERVAL USD,285.835,,,285.835,285.835,285.835,,,,,2020-10-28,,285.835,1603854000,0
MERVAL USD,297.015,,,297.015,297.015,297.015,,,,,2020-10-29,,297.015,1603940400,0
MERVAL USD,306.635,,,306.635,306.635,306.635,,,,,2020-10-30,,306.635,1604026800,0
MERVAL USD,326.44,,,326.44,326.44,326.44,,,,,2020-11-02,,326.44,1604286000,0
MERVAL USD,329.863,,,329.863,329.863,329.863,,,,,2020-11-03,,329.863,1604372400,0
MERVAL USD,323.464,,,323.464,323.464,323.464,,,,,2020-11-04,,323.464,1604458800,0
MERVAL USD,330.231,,,330.231,330.231,330.231,,,,,2020-11-05,,330.231,1604545200,0
MERVAL USD,318.773,,,318.773,318.773,318.773,,,,,2020-11-06,,318.773,1604631600,0
MERVAL USD,336.933,,,336.933,336.933,336.933,,,,,2020-11-09,,336.933,1604890800,0
MERVAL USD,353.979,,,353.979,353.979,353.979,,,,,2020-11-10,,353.979,1604977200,0
MERVAL USD,343.863,,,343.863,343.863,343.863,,,,,2020-11-11,,343.863,1605063600,0
MERVAL USD,340.174,,,340.174,340.174,340.174,,,,,2020-11-12,,340.174,1605150000,0
MERVAL USD,340.467,,,340.467,340.467,340.467,,,,,2020-11-13,,340.467,1605236400,0
MERVAL USD,346.479,,,346.479,346.479,346.479,,,,,2020-11-16,,346.479,1605495600,0
MERVAL USD,350.115,,,350.115,350.115,350.115,,,,,2020-11-17,,350.115,1605582000,0
MERVAL USD,344.034,,,344.034,344.034,344.034,,,,,2020-11-18,,344.034,1605668400,0
MERVAL USD,339.963,,,339.963,339.963,339.963,,,,,2020-11-19,,339.963,1605754800,0
MERVAL USD,343.603,,,343.603,343.603,343.603,,,,,2020-11-20,,343.603,1605841200,0
MERVAL USD,358.539,,,358.539,358.539,358.539,,,,,2020-11-24,,358.539,1606186800,0
MERVAL USD,359.757,,,359.757,359.757,359.757,,,,,2020-11-25,,359.757,1606273200,0
MERVAL USD,364.88,,,364.88,364.88,364.88,,,,,2020-11-26,,364.88,1606359600,0
MERVAL USD,372.195,,,372.195,372.195,372.195,,,,,2020-11-27,,372.195,1606446000,0
MERVAL USD,368.634,,,368.634,368.634,368.634,,,,,2020-11-30,,368.634,1606705200,0
MERVAL USD,369.837,,,369.837,369.837,369.837,,,,,2020-12-01,,369.837,1606791600,0
MERVAL USD,372.28,,,372.28,372.28,372.28,,,,,2020-12-02,,372.28,1606878000,0
MERVAL USD,382.524,,,382.524,382.524,382.524,,,,,2020-12-03,,382.524,1606964400,0
MERVAL USD,377.711,,,377.711,377.711,377.711,,,,,2020-12-04,,377.711,1607050800,0
MERVAL USD,363.793,,,363.793,363.793,363.793,,,,,2020-12-09,,363.793,1607482800,0
MERVAL USD,378.475,,,378.475,378.475,378.475,,,,,2020-12-10,,378.475,1607569200,0
MERVAL USD,379.405,,,379.405,379.405,379.405,,,,,2020-12-11,,379.405,1607655600,0
MERVAL USD,371.18,,,371.18,371.18,371.18,,,,,2020-12-14,,371.18,1607914800,0
MERVAL USD,370.722,,,370.722,370.722,370.722,,,,,2020-12-15,,370.722,1608001200,0
MERVAL USD,372.852,,,372.852,372.852,372.852,,,,,2020-12-16,,372.852,1608087600,0
MERVAL USD,372.349,,,372.349,372.349,372.349,,,,,2020-12-17,,372.349,1608174000,0
MERVAL USD,368.561,,,368.561,368.561,368.561,,,,,2020-12-18,,368.561,1608260400,0
MERVAL USD,358.797,,,358.797,358.797,358.797,,,,,2020-12-21,,358.797,1608519600,0
MERVAL USD,358.08,,,358.08,358.08,358.08,,,,,2020-12-22,,358.08,1608606000,0
MERVAL USD,367.526,,,367.526,367.526,367.526,,,,,2020-12-23,,367.526,1608692400,0
MERVAL USD,359.725,,,359.725,359.725,359.725,,,,,2020-12-28,,359.725,1609124400,0
MERVAL USD,365.736,,,365.736,365.736,365.736,,,,,2020-12-29,,365.736,1609210800,0
MERVAL USD,365.225,,,365.225,365.225,365.225,,,,,2020-12-30,,365.225,1609297200,0
MERVAL USD,356.456,,,356.456,356.456,356.456,,,,,2021-01-04,,356.456,1609729200,0
MERVAL USD,358.521,,,358.521,358.521,358.521,,,,,2021-01-05,,358.521,1609815600,0
MERVAL USD,358.857,,,358.857,358.857,358.857,,,,,2021-01-06,,358.857,1609902000,0
MERVAL USD,361.35,,,361.35,361.35,361.35,,,,,2021-01-07,,361.35,1609988400,0
MERVAL USD,355.757,,,355.757,355.757,355.757,,,,,2021-01-08,,355.757,1610074800,0
MERVAL USD,349.212,,,349.212,349.212,349.212,,,,,2021-01-11,,349.212,1610334000,0
MERVAL USD,352.798,,,352.798,352.798,352.798,,,,,2021-01-12,,352.798,1610420400,0
MERVAL USD,351.869,,,351.869,351.869,351.869,,,,,2021-01-13,,351.869,1610506800,0
MERVAL USD,350.377,,,350.377,350.377,350.377,,,,,2021-01-14,,350.377,1610593200,0
MERVAL USD,345.21,,,345.21,345.21,345.21,,,,,2021-01-15,,345.21,1610679600,0
MERVAL USD,340.938,,,340.938,340.938,340.938,,,,,2021-01-18,,340.938,1610938800,0
MERVAL USD,341.605,,,341.605,341.605,341.605,,,,,2021-01-19,,341.605,1611025200,0
MERVAL USD,338.988,,,338.988,338.988,338.988,,,,,2021-01-20,,338.988,1611111600,0
MERVAL USD,325.582,,,325.582,325.582,325.582,,,,,2021-01-21,,325.582,1611198000,0
MERVAL USD,325.745,,,325.745,325.745,325.745,,,,,2021-01-22,,325.745,1611284400,0
MERVAL USD,318.014,,,318.014,318.014,318.014,,,,,2021-01-25,,318.014,1611543600,0
MERVAL USD,330.376,,,330.376,330.376,330.376,,,,,2021-01-26,,330.376,1611630000,0
MERVAL USD,332.781,,,332.781,332.781,332.781,,,,,2021-01-27,,332.781,1611716400,0
MERVAL USD,329.44,,,329.44,329.44,329.44,,,,,2021-01-28,,329.44,1611802800,0
MERVAL USD,320.603,,,320.603,320.603,320.603,,,,,2021-01-29,,320.603,1611889200,0
MERVAL USD,328.346,,,328.346,328.346,328.346,,,,,2021-02-01,,328.346,1612148400,0
MERVAL USD,328.052,,,328.052,328.052,328.052,,,,,2021-02-02,,328.052,1612234800,0
MERVAL USD,328.464,,,328.464,328.464,328.464,,,,,2021-02-03,,328.464,1612321200,0
MERVAL USD,332.848,,,332.848,332.848,332.848,,,,,2021-02-04,,332.848,1612407600,0
MERVAL USD,346.967,,,346.967,346.967,346.967,,,,,2021-02-05,,346.967,1612494000,0
MERVAL USD,353.599,,,353.599,353.599,353.599,,,,,2021-02-08,,353.599,1612753200,0
MERVAL USD,343.048,,,343.048,343.048,343.048,,,,,2021-02-09,,343.048,1612839600,0
MERVAL USD,341.402,,,341.402,341.402,341.402,,,,,2021-02-10,,341.402,1612926000,0
MERVAL USD,339.475,,,339.475,339.475,339.475,,,,,2021-02-11,,339.475,1613012400,0
MERVAL USD,339.464,,,339.464,339.464,339.464,,,,,2021-02-12,,339.464,1613098800,0
MERVAL USD,354.131,,,354.131,354.131,354.131,,,,,2021-02-17,,354.131,1613530800,0
MERVAL USD,355.417,,,355.417,355.417,355.417,,,,,2021-02-18,,355.417,1613617200,0
MERVAL USD,353.65,,,353.65,353.65,353.65,,,,,2021-02-19,,353.65,1613703600,0
MERVAL USD,345.719,,,345.719,345.719,345.719,,,,,2021-02-22,,345.719,1613962800,0
MERVAL USD,333.566,,,333.566,333.566,333.566,,,,,2021-02-23,,333.566,1614049200,0
MERVAL USD,343.394,,,343.394,343.394,343.394,,,,,2021-02-24,,343.394,1614135600,0
MERVAL USD,336.386,,,336.386,336.386,336.386,,,,,2021-02-25,,336.386,1614222000,0
MERVAL USD,333.28,,,333.28,333.28,333.28,,,,,2021-02-26,,333.28,1614308400,0
MERVAL USD,334.88,,,334.88,334.88,334.88,,,,,2021-03-01,,334.88,1614567600,0
MERVAL USD,326.708,,,326.708,326.708,326.708,,,,,2021-03-02,,326.708,1614654000,0
MERVAL USD,319.16,,,319.16,319.16,319.16,,,,,2021-03-03,,319.16,1614740400,0
MERVAL USD,324.674,,,324.674,324.674,324.674,,,,,2021-03-04,,324.674,1614826800,0
MERVAL USD,319.788,,,319.788,319.788,319.788,,,,,2021-03-05,,319.788,1614913200,0
MERVAL USD,313.354,,,313.354,313.354,313.354,,,,,2021-03-08,,313.354,1615172400,0
MERVAL USD,321.122,,,321.122,321.122,321.122,,,,,2021-03-09,,321.122,1615258800,0
MERVAL USD,317.885,,,317.885,317.885,317.885,,,,,2021-03-10,,317.885,1615345200,0
MERVAL USD,324.394,,,324.394,324.394,324.394,,,,,2021-03-11,,324.394,1615431600,0
MERVAL USD,329.822,,,329.822,329.822,329.822,,,,,2021-03-12,,329.822,1615518000,0
MERVAL USD,338.079,,,338.079,338.079,338.079,,,,,2021-03-15,,338.079,1615777200,0
MERVAL USD,332.664,,,332.664,332.664,332.664,,,,,2021-03-16,,332.664,1615863600,0
MERVAL USD,334.001,,,334.001,334.001,334.001,,,,,2021-03-17,,334.001,1615950000,0
MERVAL USD,324.688,,,324.688,324.688,324.688,,,,,2021-03-18,,324.688,1616036400,0
MERVAL USD,327.052,,,327.052,327.052,327.052,,,,,2021-03-19,,327.052,1616122800,0
MERVAL USD,330.306,,,330.306,330.306,330.306,,,,,2021-03-22,,330.306,1616382000,0
MERVAL USD,326.781,,,326.781,326.781,326.781,,,,,2021-03-23,,326.781,1616468400,0
MERVAL USD,316.854,,,316.854,316.854,316.854,,,,,2021-03-25,,316.854,1616641200,0
MERVAL USD,318.066,,,318.066,318.066,318.066,,,,,2021-03-26,,318.066,1616727600,0
MERVAL USD,322.949,,,322.949,322.949,322.949,,,,,2021-03-29,,322.949,1616986800,0
MERVAL USD,328.264,,,328.264,328.264,328.264,,,,,2021-03-30,,328.264,1617073200,0
MERVAL USD,326.056,,,326.056,326.056,326.056,,,,,2021-03-31,,326.056,1617159600,0
MERVAL USD,328.452,,,328.452,328.452,328.452,,,,,2021-04-05,,328.452,1617591600,0
MERVAL USD,338.889,,,338.889,338.889,338.889,,,,,2021-04-06,,338.889,1617678000,0
MERVAL USD,336.566,,,336.566,336.566,336.566,,,,,2021-04-07,,336.566,1617764400,0
MERVAL USD,332.178,,,332.178,332.178,332.178,,,,,2021-04-08,,332.178,1617850800,0
MERVAL USD,325.944,,,325.944,325.944,325.944,,,,,2021-04-09,,325.944,1617937200,0
MERVAL USD,319.436,,,319.436,319.436,319.436,,,,,2021-04-12,,319.436,1618196400,0
MERVAL USD,316.258,,,316.258,316.258,316.258,,,,,2021-04-13,,316.258,1618282800,0
MERVAL USD,312.845,,,312.845,312.845,312.845,,,,,2021-04-14,,312.845,1618369200,0
MERVAL USD,310.601,,,310.601,310.601,310.601,,,,,2021-04-15,,310.601,1618455600,0
MERVAL USD,313.623,,,313.623,313.623,313.623,,,,,2021-04-16,,313.623,1618542000,0
MERVAL USD,315.05,,,315.05,315.05,315.05,,,,,2021-04-19,,315.05,1618801200,0
MERVAL USD,306.5,,,306.5,306.5,306.5,,,,,2021-04-20,,306.5,1618887600,0
MERVAL USD,310.813,,,310.813,310.813,310.813,,,,,2021-04-21,,310.813,1618974000,0
MERVAL USD,309.997,,,309.997,309.997,309.997,,,,,2021-04-22,,309.997,1619060400,0
MERVAL USD,309.334,,,309.334,309.334,309.334,,,,,2021-04-23,,309.334,1619146800,0
MERVAL USD,311.91,,,311.91,311.91,311.91,,,,,2021-04-26,,311.91,1619406000,0
MERVAL USD,316.334,,,316.334,316.334,316.334,,,,,2021-04-27,,316.334,1619492400,0
MERVAL USD,322.676,,,322.676,322.676,322.676,,,,,2021-04-28,,322.676,1619578800,0
MERVAL USD,322.128,,,322.128,322.128,322.128,,,,,2021-04-29,,322.128,1619665200,0
MERVAL USD,315.19,,,315.19,315.19,315.19,,,,,2021-04-30,,315.19,1619751600,0
MERVAL USD,312.804,,,312.804,312.804,312.804,,,,,2021-05-03,,312.804,1620010800,0
MERVAL USD,310.64,,,310.64,310.64,310.64,,,,,2021-05-04,,310.64,1620097200,0
MERVAL USD,312.972,,,312.972,312.972,312.972,,,,,2021-05-05,,312.972,1620183600,0
MERVAL USD,313.543,,,313.543,313.543,313.543,,,,,2021-05-06,,313.543,1620270000,0
MERVAL USD,325.44,,,325.44,325.44,325.44,,,,,2021-05-07,,325.44,1620356400,0
MERVAL USD,326.562,,,326.562,326.562,326.562,,,,,2021-05-10,,326.562,1620615600,0
MERVAL USD,323.523,,,323.523,323.523,323.523,,,,,2021-05-11,,323.523,1620702000,0
MERVAL USD,322.179,,,322.179,322.179,322.179,,,,,2021-05-12,,322.179,1620788400,0
MERVAL USD,331.669,,,331.669,331.669,331.669,,,,,2021-05-13,,331.669,1620874800,0
MERVAL USD,344.622,,,344.622,344.622,344.622,,,,,2021-05-14,,344.622,1620961200,0
MERVAL USD,351.34,,,351.34,351.34,351.34,,,,,2021-05-17,,351.34,1621220400,0
MERVAL USD,349.593,,,349.593,349.593,349.593,,,,,2021-05-18,,349.593,1621306800,0
MERVAL USD,347.397,,,347.397,347.397,347.397,,,,,2021-05-19,,347.397,1621393200,0
MERVAL USD,352.811,,,352.811,352.811,352.811,,,,,2021-05-20,,352.811,1621479600,0
MERVAL USD,345.195,,,345.195,345.195,345.195,,,,,2021-05-21,,345.195,1621566000,0
MERVAL USD,345.474,,,345.474,345.474,345.474,,,,,2021-05-26,,345.474,1621998000,0
MERVAL USD,349.477,,,349.477,349.477,349.477,,,,,2021-05-27,,349.477,1622084400,0
MERVAL USD,358.649,,,358.649,358.649,358.649,,,,,2021-05-28,,358.649,1622170800,0
MERVAL USD,357.645,,,357.645,357.645,357.645,,,,,2021-05-31,,357.645,1622430000,0
MERVAL USD,367.318,,,367.318,367.318,367.318,,,,,2021-06-01,,367.318,1622516400,0
MERVAL USD,375.094,,,375.094,375.094,375.094,,,,,2021-06-02,,375.094,1622602800,0
MERVAL USD,385.857,,,385.857,385.857,385.857,,,,,2021-06-03,,385.857,1622689200,0
MERVAL USD,398.255,,,398.255,398.255,398.255,,,,,2021-06-04,,398.255,1622775600,0
MERVAL USD,410.772,,,410.772,410.772,410.772,,,,,2021-06-07,,410.772,1623034800,0
MERVAL USD,400.835,,,400.835,400.835,400.835,,,,,2021-06-08,,400.835,1623121200,0
MERVAL USD,411.784,,,411.784,411.784,411.784,,,,,2021-06-09,,411.784,1623207600,0
MERVAL USD,412.923,,,412.923,412.923,412.923,,,,,2021-06-10,,412.923,1623294000,0
MERVAL USD,401.153,,,401.153,401.153,401.153,,,,,2021-06-11,,401.153,1623380400,0
MERVAL USD,406.575,,,406.575,406.575,406.575,,,,,2021-06-14,,406.575,1623639600,0
MERVAL USD,407.95,,,407.95,407.95,407.95,,,,,2021-06-15,,407.95,1623726000,0
MERVAL USD,411.845,,,411.845,411.845,411.845,,,,,2021-06-16,,411.845,1623812400,0
MERVAL USD,405.049,,,405.049,405.049,405.049,,,,,2021-06-17,,405.049,1623898800,0
MERVAL USD,397.122,,,397.122,397.122,397.122,,,,,2021-06-18,,397.122,1623985200,0
MERVAL USD,401.888,,,401.888,401.888,401.888,,,,,2021-06-22,,401.888,1624330800,0
MERVAL USD,403.061,,,403.061,403.061,403.061,,,,,2021-06-23,,403.061,1624417200,0
MERVAL USD,408.278,,,408.278,408.278,408.278,,,,,2021-06-24,,408.278,1624503600,0
MERVAL USD,394.988,,,394.988,394.988,394.988,,,,,2021-06-25,,394.988,1624590000,0
MERVAL USD,389.123,,,389.123,389.123,389.123,,,,,2021-06-28,,389.123,1624849200,0
MERVAL USD,380.059,,,380.059,380.059,380.059,,,,,2021-06-29,,380.059,1624935600,0
MERVAL USD,375.916,,,375.916,375.916,375.916,,,,,2021-06-30,,375.916,1625022000,0
MERVAL USD,372.934,,,372.934,372.934,372.934,,,,,2021-07-01,,372.934,1625108400,0
MERVAL USD,380.59,2.1,372.934,372.93,363.01,381.12,,,,,2021-07-02,19:59,380.59,1625194800,0
MERVAL USD,389.25,2.3,380.59,380.59,372.84,389.66,,,,,2021-07-05,19:59,389.25,1625454000,0
MERVAL USD,381.03,-2.1,389.25,389.25,370.43,389.25,,,,,2021-07-06,19:59,381.03,1625540400,0
MERVAL USD,379.45,-0.4,381.03,381.03,370.39,381.03,,,,,2021-07-07,19:59,379.45,1625626800,0
MERVAL USD,372.9,-1.7,379.45,379.45,365.82,379.45,,,,,2021-07-08,19:59,372.9,1625713200,0
MERVAL USD,385.15,3.3,372.9,372.9,365.71,385.94,,,,,2021-07-12,19:59,385.15,1626058800,0
MERVAL USD,387.24,0.5,385.15,385.15,377.07,387.59,,,,,2021-07-13,19:59,387.24,1626145200,0
MERVAL USD,384.74,-0.6,387.24,387.24,380.46,387.98,,,,,2021-07-14,19:59,384.74,1626231600,0
MERVAL USD,381.98,-0.7,384.74,384.74,376.53,384.74,,,,,2021-07-15,19:59,381.98,1626318000,0
MERVAL USD,379.7,-0.6,381.98,381.98,373.63,381.98,,,,,2021-07-16,19:59,379.7,1626404400,0
MERVAL USD,373.94,-1.5,379.7,379.7,361.2,379.7,,,,,2021-07-19,19:59,373.94,1626663600,0
MERVAL USD,380.78,1.8,373.94,373.94,365.49,381.76,,,,,2021-07-20,19:59,380.78,1626750000,0
MERVAL USD,394.89,3.7,380.78,380.78,375.45,395.35,,,,,2021-07-21,19:59,394.89,1626836400,0
MERVAL USD,393.41,-0.4,394.89,394.89,382.97,394.89,,,,,2021-07-22,19:59,393.41,1626922800,0
MERVAL USD,387.88,-1.4,393.41,393.41,380.25,393.41,,,,,2021-07-23,19:59,387.88,1627009200,0
MERVAL USD,391.21,0.9,387.88,387.88,382,391.72,,,,,2021-07-26,19:59,391.21,1627268400,0
MERVAL USD,390.86,-0.1,391.21,391.21,379.56,391.61,,,,,2021-07-27,19:59,390.86,1627354800,0
MERVAL USD,394.74,1,390.86,390.86,382.28,395.09,,,,,2021-07-28,19:59,394.74,1627441200,0
MERVAL USD,398.27,0.9,394.74,394.74,390.3,399.02,,,,,2021-07-29,19:59,398.27,1627527600,0
MERVAL USD,390.91,-1.8,398.27,398.27,387.41,398.27,,,,,2021-07-30,19:59,390.91,1627614000,0
MERVAL USD,389.41,-0.4,390.91,390.91,382.93,391.36,,,,,2021-08-02,19:59,389.41,1627873200,0
MERVAL USD,387.17,-0.6,389.41,389.41,380.66,389.41,,,,,2021-08-03,19:59,387.17,1627959600,0
MERVAL USD,382.31,-1.3,387.17,387.17,376.98,388.17,,,,,2021-08-04,19:59,382.31,1628046000,0
MERVAL USD,387.97,1.5,382.31,382.31,380.69,388.46,,,,,2021-08-05,19:59,387.97,1628132400,0
MERVAL USD,386.1,-0.5,387.97,387.97,383.91,387.97,,,,,2021-08-06,19:59,386.1,1628218800,0
MERVAL USD,386.6,0.1,386.1,386.1,380.17,387.03,,,,,2021-08-09,19:59,386.6,1628478000,0
MERVAL USD,397.73,2.9,386.6,386.6,383.83,397.95,,,,,2021-08-10,19:59,397.73,1628564400,0
MERVAL USD,405.98,2.1,397.73,397.73,391.96,407.35,,,,,2021-08-11,19:59,405.98,1628650800,0
MERVAL USD,405.91,-0,405.98,405.98,398.84,406.38,,,,,2021-08-12,19:59,405.91,1628737200,0
MERVAL USD,420.69,3.6,405.91,405.91,402.33,420.69,,,,,2021-08-13,19:59,420.69,1628823600,0
MERVAL USD,406.52,-3.4,420.69,420.69,388.35,421.9,,,,,2021-08-17,19:59,406.52,1629169200,0
MERVAL USD,399.35,-1.8,406.52,406.52,387.09,406.52,,,,,2021-08-18,19:59,399.35,1629255600,0
MERVAL USD,395.41,-1,399.35,399.35,366.52,399.35,,,,,2021-08-19,19:59,395.41,1629342000,0
MERVAL USD,400.67,1.3,395.41,395.41,389.36,401.27,,,,,2021-08-20,19:59,400.67,1629428400,0
MERVAL USD,412.12,2.9,400.67,400.67,397.57,412.8,,,,,2021-08-23,19:59,412.12,1629687600,0
MERVAL USD,421.26,2.2,412.12,412.12,406.3,421.73,,,,,2021-08-24,19:59,421.26,1629774000,0
MERVAL USD,424.53,0.8,421.26,421.26,416.4,425,,,,,2021-08-25,19:59,424.53,1629860400,0
MERVAL USD,421.23,-0.8,424.53,424.53,416.55,424.53,,,,,2021-08-26,19:59,421.23,1629946800,0
MERVAL USD,430.94,2.3,421.23,421.23,421.23,431.73,,,,,2021-08-27,19:59,430.94,1630033200,0
MERVAL USD,448.68,4.1,430.94,430.94,426.61,449.55,,,,,2021-08-30,19:59,448.68,1630292400,0
MERVAL USD,448.66,-0,448.68,448.68,436.91,449.69,,,,,2021-08-31,19:59,448.66,1630378800,0
MERVAL USD,441.09,-1.7,448.66,448.66,440.14,448.66,,,,,2021-09-01,19:59,441.09,1630465200,0
MERVAL USD,439.99,-0.2,441.09,441.09,432.6,441.75,,,,,2021-09-02,19:59,439.99,1630551600,0
MERVAL USD,437.79,-0.5,439.99,439.99,432.57,439.99,,,,,2021-09-03,19:59,437.79,1630638000,0
MERVAL USD,444.59,1.6,437.79,437.79,434.2,444.87,,,,,2021-09-06,19:59,444.59,1630897200,0
MERVAL USD,461.1,3.7,444.59,444.59,441.85,463.05,,,,,2021-09-07,19:59,461.1,1630983600,0
MERVAL USD,453.45,-1.7,461.1,461.1,439.82,461.1,,,,,2021-09-08,19:59,453.45,1631070000,0
MERVAL USD,451.56,-0.4,453.45,453.45,443.41,462.4,,,,,2021-09-09,19:59,451.56,1631156400,0
MERVAL USD,444.4,-1.6,451.56,451.56,440.86,452.01,,,,,2021-09-10,19:59,444.4,1631242800,0
MERVAL USD,467.76,5.3,444.4,444.4,435.58,476.08,,,,,2021-09-13,19:59,467.76,1631502000,0
MERVAL USD,460.39,-1.6,467.76,467.76,452.56,468.9,,,,,2021-09-14,19:59,460.39,1631588400,0
MERVAL USD,456.43,-0.9,460.39,460.39,445.37,466.49,,,,,2021-09-15,19:59,456.43,1631674800,0
MERVAL USD,462.38,1.3,456.43,456.43,443.66,463.16,,,,,2021-09-16,19:59,462.38,1631761200,0
MERVAL USD,454.93,-1.6,462.38,462.38,449.68,464.12,,,,,2021-09-17,19:59,454.93,1631847600,0
MERVAL USD,426.1,-6.3,454.93,454.93,421.11,454.93,,,,,2021-09-20,19:59,426.1,1632106800,0
MERVAL USD,427.75,0.4,426.1,426.1,420.35,431.71,,,,,2021-09-21,19:59,427.75,1632193200,0
MERVAL USD,431.76,0.9,427.75,427.75,424.78,435.81,,,,,2021-09-22,19:59,431.76,1632279600,0
MERVAL USD,431,-0.2,431.76,431.76,425.51,434.54,,,,,2021-09-23,19:59,431,1632366000,0
MERVAL USD,427.53,-0.8,431,431,420.53,431.11,,,,,2021-09-24,19:59,427.53,1632452400,0
MERVAL USD,434.94,1.7,427.53,431.5,423.91,435.14,,,,,2021-09-27,19:59,434.94,1632711600,0
MERVAL USD,434.43,-0.1,434.94,434.94,422.58,435.21,,,,,2021-09-28,19:59,434.43,1632798000,0
MERVAL USD,438.3,0.9,434.43,434.43,428.76,438.69,,,,,2021-09-29,19:59,438.3,1632884400,0
MERVAL USD,441.78,0.8,438.3,438.3,433.97,442.4,,,,,2021-09-30,19:59,441.78,1632970800,0
MERVAL USD,442.14,0.1,441.78,441.78,434.72,443.65,,,,,2021-10-01,19:59,442.14,1633057200,0
MERVAL USD,440.84,-0.3,442.14,442.14,435.86,446.94,,,,,2021-10-04,19:59,440.84,1633316400,0
MERVAL USD,443.16,0.5,440.84,440.84,435.35,445.02,,,,,2021-10-05,19:59,443.16,1633402800,0
MERVAL USD,438.95,-0.9,443.16,443.16,420.95,445.18,,,,,2021-10-06,19:59,438.95,1633489200,0
MERVAL USD,439.27,0.1,438.95,438.95,425.64,444.22,,,,,2021-10-07,19:59,439.27,1633575600,0
MERVAL USD,440.59,0.3,439.27,439.27,428,450.57,,,,,2021-10-12,19:59,440.59,1634007600,0
MERVAL USD,442.6,0.5,440.59,440.59,432.32,443.09,,,,,2021-10-13,19:59,442.6,1634094000,0
MERVAL USD,451.41,2,442.6,442.6,440.2,452.07,,,,,2021-10-14,19:59,451.41,1634180400,0
MERVAL USD,461.22,2.2,451.41,451.41,449.26,462.46,,,,,2021-10-15,19:59,461.22,1634266800,0
